Date,num_vaccine,Distributor
02/23/2022,516151860.0,Moderna
02/24/2021,0.0,Moderna
02/24/2022,517036660.0,Moderna
02/25/2021,0.0,Moderna
02/25/2022,517520860.0,Moderna
02/26/2021,0.0,Moderna
02/26/2022,517669160.0,Moderna
02/27/2021,0.0,Moderna
02/27/2022,517669360.0,Moderna
02/28/2021,0.0,Moderna
02/28/2022,518119860.0,Moderna
03/01/2021,0.0,Moderna
03/01/2022,518215860.0,Moderna
03/02/2021,0.0,Moderna
03/02/2022,518598660.0,Moderna
03/03/2021,0.0,Moderna
03/03/2022,519678660.0,Moderna
03/04/2021,0.0,Moderna
03/04/2022,520216760.0,Moderna
03/05/2021,123113200.0,Moderna
03/05/2022,520507160.0,Moderna
03/06/2021,124778000.0,Moderna
03/06/2022,520508160.0,Moderna
03/07/2021,124855200.0,Moderna
03/07/2022,520508160.0,Moderna
03/08/2021,124971500.0,Moderna
03/08/2022,520807860.0,Moderna
03/09/2021,129609200.0,Moderna
03/09/2022,521063960.0,Moderna
03/10/2021,135646500.0,Moderna
03/10/2022,521581860.0,Moderna
03/11/2021,139444800.0,Moderna
03/11/2022,521998960.0,Moderna
03/12/2021,141393900.0,Moderna
03/12/2022,521998960.0,Moderna
03/13/2021,143148200.0,Moderna
03/13/2022,521998960.0,Moderna
03/14/2021,143165200.0,Moderna
03/14/2022,522303160.0,Moderna
03/15/2021,143171900.0,Moderna
03/15/2022,522539740.0,Moderna
03/16/2021,147554000.0,Moderna
03/16/2022,522904300.0,Moderna
03/17/2021,153495300.0,Moderna
03/17/2022,523822200.0,Moderna
03/18/2021,157510700.0,Moderna
03/18/2022,524252140.0,Moderna
03/19/2021,159019600.0,Moderna
03/19/2022,524252140.0,Moderna
03/20/2021,160359000.0,Moderna
03/20/2022,524252740.0,Moderna
03/21/2021,160360500.0,Moderna
03/21/2022,524252740.0,Moderna
03/22/2021,160394800.0,Moderna
03/22/2022,524252740.0,Moderna
03/23/2021,165525900.0,Moderna
03/23/2022,525108100.0,Moderna
03/24/2021,172057500.0,Moderna
03/24/2022,525538000.0,Moderna
03/25/2021,177044100.0,Moderna
03/25/2022,526023580.0,Moderna
03/26/2021,180397400.0,Moderna
03/26/2022,526491280.0,Moderna
03/27/2021,182066200.0,Moderna
03/27/2022,526491480.0,Moderna
03/28/2021,182091400.0,Moderna
03/28/2022,526491480.0,Moderna
03/29/2021,182104700.0,Moderna
03/29/2022,526806680.0,Moderna
03/30/2021,186058600.0,Moderna
03/30/2022,527162180.0,Moderna
03/31/2021,192734800.0,Moderna
03/31/2022,528211280.0,Moderna
04/01/2021,196813000.0,Moderna
04/01/2022,528220880.0,Moderna
04/02/2021,199036400.0,Moderna
04/02/2022,530196580.0,Moderna
04/03/2021,200673600.0,Moderna
04/03/2022,530197780.0,Moderna
04/04/2021,200690200.0,Moderna
04/04/2022,530197780.0,Moderna
04/05/2021,200690400.0,Moderna
04/05/2022,530992380.0,Moderna
04/06/2021,205675500.0,Moderna
04/06/2022,531546380.0,Moderna
04/07/2021,211697700.0,Moderna
04/07/2022,532901880.0,Moderna
04/08/2021,215112500.0,Moderna
04/08/2022,533854180.0,Moderna
04/09/2021,217417800.0,Moderna
04/09/2022,533854180.0,Moderna
04/10/2021,219288500.0,Moderna
04/10/2022,535041580.0,Moderna
04/11/2021,219288500.0,Moderna
04/11/2022,535041580.0,Moderna
04/12/2021,219290200.0,Moderna
04/12/2022,535671880.0,Moderna
04/13/2021,222530100.0,Moderna
04/13/2022,536199180.0,Moderna
04/14/2021,229211600.0,Moderna
04/14/2022,537532380.0,Moderna
04/15/2021,234345700.0,Moderna
04/15/2022,538664580.0,Moderna
04/16/2021,237310800.0,Moderna
04/16/2022,539859080.0,Moderna
04/17/2021,240742500.0,Moderna
04/17/2022,539862480.0,Moderna
04/18/2021,240755700.0,Moderna
04/18/2022,539862480.0,Moderna
04/19/2021,240755700.0,Moderna
04/19/2022,539866680.0,Moderna
04/20/2021,244259900.0,Moderna
04/20/2022,541332580.0,Moderna
04/21/2021,252311000.0,Moderna
04/21/2022,542491080.0,Moderna
04/22/2021,257933200.0,Moderna
04/22/2022,542819880.0,Moderna
04/23/2021,260610800.0,Moderna
04/23/2022,543769880.0,Moderna
04/24/2021,263659700.0,Moderna
04/24/2022,543770280.0,Moderna
04/25/2021,263660700.0,Moderna
04/25/2022,543770480.0,Moderna
04/26/2021,263660700.0,Moderna
04/26/2022,544343080.0,Moderna
04/27/2021,267955800.0,Moderna
04/27/2022,544978380.0,Moderna
04/28/2021,273537100.0,Moderna
04/28/2022,546121980.0,Moderna
04/29/2021,277590600.0,Moderna
04/29/2022,547506880.0,Moderna
04/30/2021,279853900.0,Moderna
04/30/2022,548096380.0,Moderna
05/01/2021,281688100.0,Moderna
05/01/2022,548096980.0,Moderna
05/02/2021,281705300.0,Moderna
05/02/2022,548096980.0,Moderna
05/03/2021,281708500.0,Moderna
05/03/2022,548593080.0,Moderna
05/04/2021,285793100.0,Moderna
05/04/2022,549208080.0,Moderna
05/05/2021,288781700.0,Moderna
05/05/2022,550240280.0,Moderna
05/06/2021,292272440.0,Moderna
05/06/2022,550770780.0,Moderna
05/07/2021,294750960.0,Moderna
05/07/2022,551259980.0,Moderna
05/08/2021,296039360.0,Moderna
05/08/2022,551261180.0,Moderna
05/09/2021,296043400.0,Moderna
05/09/2022,551261180.0,Moderna
05/10/2021,296057800.0,Moderna
05/10/2022,551758760.0,Moderna
05/11/2021,298707820.0,Moderna
05/11/2022,552269660.0,Moderna
05/12/2021,301171040.0,Moderna
05/12/2022,554171560.0,Moderna
05/13/2021,303940460.0,Moderna
05/13/2022,554789260.0,Moderna
05/14/2021,305763220.0,Moderna
05/14/2022,555464660.0,Moderna
05/15/2021,306987200.0,Moderna
05/15/2022,555465660.0,Moderna
05/16/2021,306990800.0,Moderna
05/16/2022,555465660.0,Moderna
05/17/2021,307033000.0,Moderna
05/17/2022,555811360.0,Moderna
05/18/2021,308388180.0,Moderna
05/18/2022,556656460.0,Moderna
05/19/2021,311358520.0,Moderna
05/19/2022,557798360.0,Moderna
05/20/2021,315638840.0,Moderna
05/20/2022,558367660.0,Moderna
05/21/2021,317602780.0,Moderna
05/21/2022,558885260.0,Moderna
05/22/2021,318259300.0,Moderna
05/22/2022,558888260.0,Moderna
05/23/2021,318294300.0,Moderna
05/23/2022,558888260.0,Moderna
05/24/2021,318294500.0,Moderna
05/24/2022,559391060.0,Moderna
05/25/2021,319357740.0,Moderna
05/25/2022,559836560.0,Moderna
05/26/2021,320740880.0,Moderna
05/26/2022,561870560.0,Moderna
05/27/2021,323343320.0,Moderna
05/27/2022,562773260.0,Moderna
05/28/2021,323942400.0,Moderna
05/28/2022,563247060.0,Moderna
05/29/2021,325546280.0,Moderna
05/29/2022,563248660.0,Moderna
05/30/2021,325546240.0,Moderna
05/30/2022,563248660.0,Moderna
05/31/2021,325546040.0,Moderna
05/31/2022,563248660.0,Moderna
06/01/2021,325554120.0,Moderna
06/01/2022,563248660.0,Moderna
06/02/2021,326066520.0,Moderna
06/02/2022,564451160.0,Moderna
06/03/2021,327946540.0,Moderna
06/03/2022,565393260.0,Moderna
06/04/2021,329201280.0,Moderna
06/04/2022,565779060.0,Moderna
06/05/2021,330110680.0,Moderna
06/05/2022,565779260.0,Moderna
06/06/2021,330204820.0,Moderna
06/06/2022,565779260.0,Moderna
06/07/2021,330204820.0,Moderna
06/07/2022,566329960.0,Moderna
06/08/2021,330694400.0,Moderna
06/08/2022,566676760.0,Moderna
06/09/2021,331041260.0,Moderna
06/09/2022,568554860.0,Moderna
06/10/2021,331689560.0,Moderna
06/10/2022,569415160.0,Moderna
06/11/2021,332426360.0,Moderna
06/11/2022,569672960.0,Moderna
06/12/2021,332745320.0,Moderna
06/12/2022,569676360.0,Moderna
06/13/2021,332771060.0,Moderna
06/13/2022,569676360.0,Moderna
06/14/2021,332771060.0,Moderna
06/14/2022,570145760.0,Moderna
06/15/2021,333079940.0,Moderna
06/15/2022,570676260.0,Moderna
06/16/2021,333340200.0,Moderna
06/16/2022,571601160.0,Moderna
06/17/2021,337851860.0,Moderna
06/18/2021,338397340.0,Moderna
06/19/2021,338890700.0,Moderna
06/20/2021,338911020.0,Moderna
06/21/2021,338911020.0,Moderna
06/22/2021,339286160.0,Moderna
06/22/2022,572939100.0,Moderna
06/23/2021,337800940.0,Moderna
06/24/2021,338618640.0,Moderna
06/25/2021,338221880.0,Moderna
06/26/2021,339196320.0,Moderna
06/27/2021,339253020.0,Moderna
06/28/2021,339253020.0,Moderna
06/29/2021,339516840.0,Moderna
06/29/2022,580202900.0,Moderna
06/30/2021,339760660.0,Moderna
07/01/2021,340599400.0,Moderna
07/02/2021,341309260.0,Moderna
07/03/2021,342087100.0,Moderna
07/04/2021,342089460.0,Moderna
07/05/2021,342089460.0,Moderna
07/06/2021,342103340.0,Moderna
07/06/2022,583778600.0,Moderna
07/07/2021,342178100.0,Moderna
07/08/2021,342875980.0,Moderna
07/09/2021,343862920.0,Moderna
07/10/2021,344195520.0,Moderna
07/11/2021,344223460.0,Moderna
07/12/2021,344223740.0,Moderna
07/13/2021,344503560.0,Moderna
07/13/2022,588604700.0,Moderna
07/14/2021,345304340.0,Moderna
07/15/2021,346139160.0,Moderna
07/16/2021,346894820.0,Moderna
07/17/2021,347365860.0,Moderna
07/18/2021,347365660.0,Moderna
07/19/2021,347415740.0,Moderna
07/20/2021,347874760.0,Moderna
07/20/2022,592952500.0,Moderna
07/21/2021,348883280.0,Moderna
07/22/2021,350559760.0,Moderna
07/23/2021,351879480.0,Moderna
07/24/2021,352726800.0,Moderna
07/25/2021,352936900.0,Moderna
07/26/2021,352954480.0,Moderna
07/27/2021,353617060.0,Moderna
07/27/2022,597214040.0,Moderna
07/28/2021,354425200.0,Moderna
07/29/2021,356066340.0,Moderna
07/30/2021,356613700.0,Moderna
07/31/2021,357963120.0,Moderna
08/01/2021,358057300.0,Moderna
08/02/2021,358058180.0,Moderna
08/03/2021,358643060.0,Moderna
08/03/2022,600309540.0,Moderna
08/04/2021,359652400.0,Moderna
08/05/2021,361080160.0,Moderna
08/06/2021,362407920.0,Moderna
08/07/2021,363366240.0,Moderna
08/08/2021,363391300.0,Moderna
08/09/2021,363507320.0,Moderna
08/10/2021,364256120.0,Moderna
08/10/2022,604365140.0,Moderna
08/11/2021,365710760.0,Moderna
08/12/2021,367870580.0,Moderna
08/13/2021,369086900.0,Moderna
08/14/2021,370112720.0,Moderna
08/15/2021,370314200.0,Moderna
08/16/2021,370319300.0,Moderna
08/17/2021,371551720.0,Moderna
08/17/2022,606755040.0,Moderna
08/18/2021,374058760.0,Moderna
08/19/2021,376881580.0,Moderna
08/20/2021,378608620.0,Moderna
08/21/2021,380298540.0,Moderna
08/22/2021,380372260.0,Moderna
08/23/2021,380384720.0,Moderna
08/24/2021,380771400.0,Moderna
08/24/2022,609405140.0,Moderna
08/25/2021,382486380.0,Moderna
08/26/2021,386780780.0,Moderna
08/27/2021,388337400.0,Moderna
08/28/2021,388560260.0,Moderna
08/29/2021,389891540.0,Moderna
08/30/2021,389886400.0,Moderna
08/31/2021,390973340.0,Moderna
08/31/2022,611365240.0,Moderna
09/01/2021,392707460.0,Moderna
09/02/2021,394900520.0,Moderna
09/03/2021,395834440.0,Moderna
09/04/2021,396364040.0,Moderna
09/05/2021,396263880.0,Moderna
09/06/2021,396253800.0,Moderna
09/07/2021,396263800.0,Moderna
09/07/2022,616287060.0,Moderna
09/08/2021,396527680.0,Moderna
09/09/2021,398964880.0,Moderna
09/10/2021,400022460.0,Moderna
09/11/2021,400294620.0,Moderna
09/12/2021,400340820.0,Moderna
09/13/2021,400344460.0,Moderna
09/14/2021,402572780.0,Moderna
09/14/2022,623486360.0,Moderna
09/15/2021,404397420.0,Moderna
09/16/2021,405264380.0,Moderna
09/17/2021,406176320.0,Moderna
09/18/2021,406976400.0,Moderna
09/19/2021,406999520.0,Moderna
09/20/2021,406921920.0,Moderna
09/21/2021,407311300.0,Moderna
09/21/2022,626673660.0,Moderna
09/22/2021,407712580.0,Moderna
09/23/2021,409324700.0,Moderna
09/24/2021,409988260.0,Moderna
09/25/2021,410767080.0,Moderna
09/26/2021,410759640.0,Moderna
09/27/2021,410769020.0,Moderna
09/28/2021,411389020.0,Moderna
09/28/2022,634032960.0,Moderna
09/29/2021,411938060.0,Moderna
09/30/2021,412081480.0,Moderna
10/01/2021,413630520.0,Moderna
10/02/2021,413945020.0,Moderna
10/03/2021,413639920.0,Moderna
10/04/2021,413603200.0,Moderna
10/05/2021,413794960.0,Moderna
10/05/2022,641683160.0,Moderna
10/06/2021,414857980.0,Moderna
10/07/2021,416084320.0,Moderna
10/08/2021,417264060.0,Moderna
10/09/2021,417755280.0,Moderna
10/10/2021,417776720.0,Moderna
10/11/2021,417769680.0,Moderna
10/12/2021,418155100.0,Moderna
10/12/2022,648763160.0,Moderna
10/13/2021,419133960.0,Moderna
10/14/2021,420364260.0,Moderna
10/15/2021,421411000.0,Moderna
10/16/2021,421891980.0,Moderna
10/17/2021,421506360.0,Moderna
10/18/2021,421436640.0,Moderna
10/19/2021,422324980.0,Moderna
10/19/2022,655388660.0,Moderna
10/20/2021,423526320.0,Moderna
10/21/2021,425499740.0,Moderna
10/22/2021,396759820.0,Moderna
10/23/2021,398579140.0,Moderna
10/24/2021,398472780.0,Moderna
10/25/2021,398323700.0,Moderna
10/26/2021,399474760.0,Moderna
10/26/2022,660845960.0,Moderna
10/27/2021,402474920.0,Moderna
10/28/2021,406218280.0,Moderna
10/29/2021,408761500.0,Moderna
10/30/2021,412125240.0,Moderna
10/31/2021,412040480.0,Moderna
11/01/2021,411774440.0,Moderna
11/02/2021,412768140.0,Moderna
11/02/2022,690479800.0,Moderna
11/03/2021,414765380.0,Moderna
11/04/2021,418776320.0,Moderna
11/05/2021,419996060.0,Moderna
11/06/2021,421411120.0,Moderna
11/07/2021,421152760.0,Moderna
11/08/2021,421147680.0,Moderna
11/09/2021,423057560.0,Moderna
11/09/2022,671333160.0,Moderna
11/10/2021,425089620.0,Moderna
11/11/2021,432567260.0,Moderna
11/12/2021,433658780.0,Moderna
11/13/2021,435045260.0,Moderna
11/14/2021,434814060.0,Moderna
11/15/2021,434620060.0,Moderna
11/16/2021,436335980.0,Moderna
11/16/2022,675327360.0,Moderna
11/17/2021,437854140.0,Moderna
11/18/2021,439576560.0,Moderna
11/19/2021,438758600.0,Moderna
11/20/2021,441590360.0,Moderna
11/21/2021,441274520.0,Moderna
11/22/2021,440873020.0,Moderna
11/23/2021,442505040.0,Moderna
11/23/2022,679875260.0,Moderna
11/24/2021,442128440.0,Moderna
11/25/2021,442128440.0,Moderna
11/26/2021,442128440.0,Moderna
11/27/2021,442128440.0,Moderna
11/28/2021,442128440.0,Moderna
11/29/2021,438732560.0,Moderna
11/30/2021,440301120.0,Moderna
11/30/2022,681664060.0,Moderna
12/01/2021,443585860.0,Moderna
12/02/2021,444870840.0,Moderna
12/03/2021,445332680.0,Moderna
12/04/2021,445594480.0,Moderna
12/05/2021,444220520.0,Moderna
12/06/2021,443553680.0,Moderna
12/07/2021,444531820.0,Moderna
12/07/2022,684611060.0,Moderna
12/08/2021,446384560.0,Moderna
12/09/2021,447888260.0,Moderna
12/10/2021,448159600.0,Moderna
12/11/2021,450635580.0,Moderna
12/12/2021,450610140.0,Moderna
12/13/2020,0.0,Moderna
12/13/2021,450587260.0,Moderna
12/14/2020,0.0,Moderna
12/14/2021,451645420.0,Moderna
12/14/2022,687712060.0,Moderna
12/15/2020,0.0,Moderna
12/15/2021,453298560.0,Moderna
12/16/2020,0.0,Moderna
12/16/2021,456212040.0,Moderna
12/17/2020,0.0,Moderna
12/17/2021,457209100.0,Moderna
12/18/2020,0.0,Moderna
12/18/2021,450198700.0,Moderna
12/19/2020,0.0,Moderna
12/19/2021,448466920.0,Moderna
12/20/2020,0.0,Moderna
12/20/2021,446814200.0,Moderna
12/21/2020,0.0,Moderna
12/21/2021,447620820.0,Moderna
12/21/2022,691920460.0,Moderna
12/22/2020,0.0,Moderna
12/22/2021,450308820.0,Moderna
12/23/2020,0.0,Moderna
12/23/2021,451678800.0,Moderna
12/24/2020,0.0,Moderna
12/24/2021,451635680.0,Moderna
12/25/2020,0.0,Moderna
12/25/2021,451583680.0,Moderna
12/26/2020,0.0,Moderna
12/26/2021,446691440.0,Moderna
12/27/2020,0.0,Moderna
12/27/2021,445522020.0,Moderna
12/28/2020,0.0,Moderna
12/28/2021,445519860.0,Moderna
12/28/2022,693067260.0,Moderna
12/29/2020,0.0,Moderna
12/29/2021,447669460.0,Moderna
12/30/2020,0.0,Moderna
12/30/2021,447638200.0,Moderna
12/31/2020,0.0,Moderna
12/31/2021,446791800.0,Moderna
01/01/2021,0.0,Pfizer
01/01/2022,739688140.0,Pfizer
01/02/2021,0.0,Pfizer
01/02/2022,739686400.0,Pfizer
01/03/2021,0.0,Pfizer
01/03/2022,739688740.0,Pfizer
01/04/2021,0.0,Pfizer
01/04/2022,739691280.0,Pfizer
01/04/2023,1144755910.0,Pfizer
01/05/2021,0.0,Pfizer
01/05/2022,743770420.0,Pfizer
01/06/2021,0.0,Pfizer
01/06/2022,746196760.0,Pfizer
01/07/2021,0.0,Pfizer
01/07/2022,746196760.0,Pfizer
01/08/2021,0.0,Pfizer
01/08/2022,756555480.0,Pfizer
01/09/2021,0.0,Pfizer
01/09/2022,756416880.0,Pfizer
01/10/2021,0.0,Pfizer
01/10/2022,756364260.0,Pfizer
01/11/2021,0.0,Pfizer
01/11/2022,759608900.0,Pfizer
01/11/2023,1151094860.0,Pfizer
01/12/2021,0.0,Pfizer
01/12/2022,762632080.0,Pfizer
01/13/2021,0.0,Pfizer
01/13/2022,765364360.0,Pfizer
01/14/2021,0.0,Pfizer
01/14/2022,768266680.0,Pfizer
01/15/2021,0.0,Pfizer
01/15/2022,772579920.0,Pfizer
01/16/2021,0.0,Pfizer
01/16/2022,772636120.0,Pfizer
01/17/2021,0.0,Pfizer
01/17/2022,772636120.0,Pfizer
01/18/2021,0.0,Pfizer
01/18/2022,773471340.0,Pfizer
01/18/2023,1155546160.0,Pfizer
01/19/2021,0.0,Pfizer
01/19/2022,777043840.0,Pfizer
01/20/2021,0.0,Pfizer
01/20/2022,777196120.0,Pfizer
01/21/2021,0.0,Pfizer
01/21/2022,780010260.0,Pfizer
01/22/2021,0.0,Pfizer
01/22/2022,784577400.0,Pfizer
01/23/2021,0.0,Pfizer
01/23/2022,784722600.0,Pfizer
01/24/2021,0.0,Pfizer
01/24/2022,784724200.0,Pfizer
01/25/2021,0.0,Pfizer
01/25/2022,786118680.0,Pfizer
01/25/2023,1160243530.0,Pfizer
01/26/2021,0.0,Pfizer
01/26/2022,788475060.0,Pfizer
01/27/2021,0.0,Pfizer
01/27/2022,789608260.0,Pfizer
01/28/2021,0.0,Pfizer
01/28/2022,791801820.0,Pfizer
01/29/2021,0.0,Pfizer
01/29/2022,794123700.0,Pfizer
01/30/2021,0.0,Pfizer
01/30/2022,794152640.0,Pfizer
01/31/2021,0.0,Pfizer
01/31/2022,794152440.0,Pfizer
02/01/2021,0.0,Pfizer
02/01/2022,795252980.0,Pfizer
02/01/2023,1163595890.0,Pfizer
02/02/2021,0.0,Pfizer
02/02/2022,796873580.0,Pfizer
02/03/2021,0.0,Pfizer
02/03/2022,798139740.0,Pfizer
02/04/2021,0.0,Pfizer
02/04/2022,799686440.0,Pfizer
02/05/2021,0.0,Pfizer
02/05/2022,799994440.0,Pfizer
02/06/2021,0.0,Pfizer
02/06/2022,800196040.0,Pfizer
02/07/2021,0.0,Pfizer
02/07/2022,800196240.0,Pfizer
02/08/2021,0.0,Pfizer
02/08/2022,801291760.0,Pfizer
02/09/2021,0.0,Pfizer
02/09/2022,803761720.0,Pfizer
02/10/2021,0.0,Pfizer
02/10/2022,805151100.0,Pfizer
02/11/2021,0.0,Pfizer
02/11/2022,806609600.0,Pfizer
02/12/2021,0.0,Pfizer
02/12/2022,807860200.0,Pfizer
02/13/2021,0.0,Pfizer
02/13/2022,807915000.0,Pfizer
02/14/2021,0.0,Pfizer
02/14/2022,807915200.0,Pfizer
02/15/2021,0.0,Pfizer
02/15/2022,808668500.0,Pfizer
02/16/2021,0.0,Pfizer
02/16/2022,809644600.0,Pfizer
02/17/2021,0.0,Pfizer
02/17/2022,810022500.0,Pfizer
02/18/2021,0.0,Pfizer
02/18/2022,811878900.0,Pfizer
02/19/2021,0.0,Pfizer
02/19/2022,812698300.0,Pfizer
02/20/2021,0.0,Pfizer
02/20/2022,812733300.0,Pfizer
02/21/2021,0.0,Pfizer
02/21/2022,812735300.0,Pfizer
02/22/2021,0.0,Pfizer
02/22/2022,813237200.0,Pfizer
02/23/2021,0.0,Pfizer
02/23/2022,814406000.0,Pfizer
02/24/2021,0.0,Pfizer
02/24/2022,814424480.0,Pfizer
02/25/2021,0.0,Pfizer
02/25/2022,816418180.0,Pfizer
02/26/2021,0.0,Pfizer
02/26/2022,817006980.0,Pfizer
02/27/2021,0.0,Pfizer
02/27/2022,817041380.0,Pfizer
02/28/2021,0.0,Pfizer
02/28/2022,817379380.0,Pfizer
03/01/2021,0.0,Pfizer
03/01/2022,817725180.0,Pfizer
03/02/2021,0.0,Pfizer
03/02/2022,818487920.0,Pfizer
03/03/2021,0.0,Pfizer
03/03/2022,818871420.0,Pfizer
03/04/2021,0.0,Pfizer
03/04/2022,820284760.0,Pfizer
03/05/2021,119152800.0,Pfizer
03/05/2022,821311460.0,Pfizer
03/06/2021,121539600.0,Pfizer
03/06/2022,821336860.0,Pfizer
03/07/2021,121642560.0,Pfizer
03/07/2022,821344260.0,Pfizer
03/08/2021,121677660.0,Pfizer
03/08/2022,821900860.0,Pfizer
03/09/2021,129894570.0,Pfizer
03/09/2022,822499860.0,Pfizer
03/10/2021,133096860.0,Pfizer
03/10/2022,822849060.0,Pfizer
03/11/2021,136134570.0,Pfizer
03/11/2022,823947260.0,Pfizer
03/12/2021,139076535.0,Pfizer
03/12/2022,823947260.0,Pfizer
03/13/2021,142834575.0,Pfizer
03/13/2022,823947260.0,Pfizer
03/14/2021,142836915.0,Pfizer
03/14/2022,824561860.0,Pfizer
03/15/2021,142901265.0,Pfizer
03/15/2022,825031260.0,Pfizer
03/16/2021,152791275.0,Pfizer
03/16/2022,825662260.0,Pfizer
03/17/2021,156816075.0,Pfizer
03/17/2022,826020860.0,Pfizer
03/18/2021,160461795.0,Pfizer
03/18/2022,827502260.0,Pfizer
03/19/2021,165555975.0,Pfizer
03/19/2022,827502260.0,Pfizer
03/20/2021,169278915.0,Pfizer
03/20/2022,827502260.0,Pfizer
03/21/2021,169319865.0,Pfizer
03/21/2022,827502260.0,Pfizer
03/22/2021,169383045.0,Pfizer
03/22/2022,827502260.0,Pfizer
03/23/2021,180025365.0,Pfizer
03/23/2022,828944000.0,Pfizer
03/24/2021,183908595.0,Pfizer
03/24/2022,829346700.0,Pfizer
03/25/2021,189172425.0,Pfizer
03/25/2022,829858500.0,Pfizer
03/26/2021,194291175.0,Pfizer
03/26/2022,830885600.0,Pfizer
03/27/2021,198783975.0,Pfizer
03/27/2022,830915800.0,Pfizer
03/28/2021,199250805.0,Pfizer
03/28/2022,830915800.0,Pfizer
03/29/2021,199255485.0,Pfizer
03/29/2022,831462200.0,Pfizer
03/30/2021,210574065.0,Pfizer
03/30/2022,832093400.0,Pfizer
03/31/2021,215919795.0,Pfizer
03/31/2022,832587400.0,Pfizer
04/01/2021,220735515.0,Pfizer
04/01/2022,832696360.0,Pfizer
04/02/2021,227066385.0,Pfizer
04/02/2022,835069560.0,Pfizer
04/03/2021,231441015.0,Pfizer
04/03/2022,835113560.0,Pfizer
04/04/2021,231844665.0,Pfizer
04/04/2022,835113560.0,Pfizer
04/05/2021,231844665.0,Pfizer
04/05/2022,835823960.0,Pfizer
04/06/2021,242891805.0,Pfizer
04/06/2022,837866160.0,Pfizer
04/07/2021,246594855.0,Pfizer
04/07/2022,838868360.0,Pfizer
04/08/2021,251451525.0,Pfizer
04/08/2022,841244460.0,Pfizer
04/09/2021,257245365.0,Pfizer
04/09/2022,841245060.0,Pfizer
04/10/2021,261403545.0,Pfizer
